index,Datum,Kvalitet,Snittemperatur,Year,Month,day_of_year,Over_10_5_days_in_a_row,0_or_under_5_days_in_a_row
15429,1986-03-30,Y,4.4,1986,3,89,0,0
15430,1986-03-31,Y,2.02,1986,3,90,0,0
15431,1986-04-01,Y,2.23,1986,4,91,0,0
15432,1986-04-02,Y,3.48,1986,4,92,0,0
15433,1986-04-03,Y,2.52,1986,4,93,0,0
15434,1986-04-04,Y,3.42,1986,4,94,0,0
15435,1986-04-05,Y,1.19,1986,4,95,0,0
15436,1986-04-06,Y,1.61,1986,4,96,0,0
15437,1986-04-07,Y,1.85,1986,4,97,0,0
15438,1986-04-08,Y,3.81,1986,4,98,0,0
15439,1986-04-09,Y,4.33,1986,4,99,0,0
15440,1986-04-10,Y,-1.64,1986,4,100,0,0
15441,1986-04-11,Y,-1.81,1986,4,101,0,0
15442,1986-04-12,Y,-0.1,1986,4,102,0,0
15443,1986-04-13,Y,1.13,1986,4,103,0,0
15444,1986-04-14,Y,0.6,1986,4,104,0,0
15445,1986-04-15,Y,2.12,1986,4,105,0,0
15446,1986-04-16,Y,2.9,1986,4,106,0,0
15447,1986-04-17,Y,3.86,1986,4,107,0,0
15448,1986-04-18,Y,3.44,1986,4,108,0,0
15449,1986-04-19,Y,3.36,1986,4,109,0,0
15450,1986-04-20,Y,0.33,1986,4,110,0,0
15451,1986-04-21,Y,0.68,1986,4,111,0,0
15452,1986-04-22,Y,5.64,1986,4,112,0,0
15453,1986-04-23,Y,7.4,1986,4,113,0,0
15454,1986-04-24,Y,6.57,1986,4,114,0,0
15455,1986-04-25,Y,7.41,1986,4,115,0,0
15456,1986-04-26,Y,6.87,1986,4,116,0,0
15457,1986-04-27,Y,9.33,1986,4,117,0,0
15458,1986-04-28,Y,8.86,1986,4,118,0,0
15459,1986-04-29,Y,6.11,1986,4,119,0,0
15460,1986-04-30,Y,6.78,1986,4,120,0,0
15461,1986-05-01,Y,8.85,1986,5,121,0,0
15462,1986-05-02,Y,11.15,1986,5,122,0,0
15463,1986-05-03,Y,15.22,1986,5,123,0,0
15464,1986-05-04,Y,17.37,1986,5,124,0,0
15465,1986-05-05,Y,17.55,1986,5,125,0,0
15466,1986-05-06,Y,15.82,1986,5,126,1,0
15467,1986-05-07,Y,16.78,1986,5,127,0,0
15468,1986-05-08,Y,9.88,1986,5,128,0,0
15469,1986-05-09,Y,8.75,1986,5,129,0,0
15470,1986-05-10,Y,10.85,1986,5,130,0,0
15471,1986-05-11,Y,10.93,1986,5,131,0,0
15472,1986-05-12,Y,10.22,1986,5,132,0,0
15473,1986-05-13,Y,11.13,1986,5,133,0,0
15474,1986-05-14,Y,10.73,1986,5,134,1,0
15475,1986-05-15,Y,11.33,1986,5,135,0,0
15476,1986-05-16,Y,7.85,1986,5,136,0,0
15477,1986-05-17,Y,8.92,1986,5,137,0,0
15478,1986-05-18,Y,10.39,1986,5,138,0,0
15479,1986-05-19,Y,11.6,1986,5,139,0,0
15480,1986-05-20,Y,11.23,1986,5,140,0,0
15481,1986-05-21,Y,12.75,1986,5,141,0,0
15482,1986-05-22,Y,10.9,1986,5,142,1,0
15483,1986-05-23,Y,10.98,1986,5,143,0,0
15484,1986-05-24,Y,10.05,1986,5,144,0,0
15485,1986-05-25,Y,10.13,1986,5,145,0,0
15486,1986-05-26,Y,11.0,1986,5,146,0,0
15487,1986-05-27,Y,11.8,1986,5,147,1,0
15488,1986-05-28,Y,9.95,1986,5,148,0,0
15489,1986-05-29,Y,9.25,1986,5,149,0,0
15490,1986-05-30,Y,10.48,1986,5,150,0,0
15491,1986-05-31,Y,9.97,1986,5,151,0,0
15492,1986-06-01,Y,10.96,1986,6,152,0,0
15493,1986-06-02,Y,11.31,1986,6,153,0,0
15494,1986-06-03,Y,11.36,1986,6,154,0,0
15495,1986-06-04,Y,11.88,1986,6,155,0,0
15496,1986-06-05,Y,12.42,1986,6,156,1,0
15497,1986-06-06,Y,15.64,1986,6,157,0,0
15498,1986-06-07,Y,12.58,1986,6,158,0,0
15499,1986-06-08,Y,10.91,1986,6,159,0,0
15500,1986-06-09,Y,12.37,1986,6,160,0,0
15501,1986-06-10,Y,17.87,1986,6,161,1,0
15502,1986-06-11,Y,14.5,1986,6,162,0,0
15503,1986-06-12,Y,11.73,1986,6,163,0,0
15504,1986-06-13,Y,13.31,1986,6,164,0,0
15505,1986-06-14,Y,13.69,1986,6,165,0,0
15506,1986-06-15,Y,13.97,1986,6,166,1,0
15507,1986-06-16,Y,19.29,1986,6,167,0,0
15508,1986-06-17,Y,19.29,1986,6,168,0,0
15509,1986-06-18,Y,18.87,1986,6,169,0,0
15510,1986-06-19,Y,13.2,1986,6,170,0,0
15511,1986-06-20,Y,13.77,1986,6,171,1,0
15512,1986-06-21,Y,14.31,1986,6,172,0,0
15513,1986-06-22,Y,15.36,1986,6,173,0,0
15514,1986-06-23,Y,15.68,1986,6,174,0,0
15515,1986-06-24,Y,17.01,1986,6,175,0,0
15516,1986-06-25,Y,17.87,1986,6,176,1,0
15517,1986-06-26,Y,17.28,1986,6,177,0,0
15518,1986-06-27,Y,20.27,1986,6,178,0,0
15519,1986-06-28,Y,19.72,1986,6,179,0,0
15520,1986-06-29,Y,19.0,1986,6,180,0,0
15521,1986-06-30,Y,19.67,1986,6,181,1,0
15522,1986-07-01,Y,17.92,1986,7,182,0,0
15523,1986-07-02,Y,18.91,1986,7,183,0,0
15524,1986-07-03,Y,18.32,1986,7,184,0,0
15525,1986-07-04,Y,16.54,1986,7,185,0,0
15526,1986-07-05,Y,16.82,1986,7,186,1,0
15527,1986-07-06,Y,15.08,1986,7,187,0,0
15528,1986-07-07,Y,15.78,1986,7,188,0,0
15529,1986-07-08,Y,14.63,1986,7,189,0,0
15530,1986-07-09,Y,14.03,1986,7,190,0,0
15531,1986-07-10,Y,13.85,1986,7,191,1,0
15532,1986-07-11,Y,13.28,1986,7,192,0,0
15533,1986-07-12,Y,14.23,1986,7,193,0,0
15534,1986-07-13,Y,13.25,1986,7,194,0,0
15535,1986-07-14,Y,15.25,1986,7,195,0,0
15536,1986-07-15,Y,16.52,1986,7,196,1,0
15537,1986-07-16,Y,17.69,1986,7,197,0,0
15538,1986-07-17,Y,19.22,1986,7,198,0,0
15539,1986-07-18,Y,15.52,1986,7,199,0,0
15540,1986-07-19,Y,16.13,1986,7,200,0,0
15541,1986-07-20,Y,14.42,1986,7,201,1,0
15542,1986-07-21,Y,14.95,1986,7,202,0,0
15543,1986-07-22,Y,14.82,1986,7,203,0,0
15544,1986-07-23,Y,14.97,1986,7,204,0,0
15545,1986-07-24,Y,15.84,1986,7,205,0,0
15546,1986-07-25,Y,15.93,1986,7,206,1,0
15547,1986-07-26,Y,16.04,1986,7,207,0,0
15548,1986-07-27,Y,17.0,1986,7,208,0,0
15549,1986-07-28,Y,17.87,1986,7,209,0,0
15550,1986-07-29,Y,20.3,1986,7,210,0,0
15551,1986-07-30,Y,15.58,1986,7,211,1,0
15552,1986-07-31,Y,18.25,1986,7,212,0,0
15553,1986-08-01,Y,16.28,1986,8,213,0,0
15554,1986-08-02,Y,17.07,1986,8,214,0,0
15555,1986-08-03,Y,17.32,1986,8,215,0,0
15556,1986-08-04,Y,19.04,1986,8,216,1,0
15557,1986-08-05,Y,15.78,1986,8,217,0,0
15558,1986-08-06,Y,15.78,1986,8,218,0,0
15559,1986-08-07,Y,16.9,1986,8,219,0,0
15560,1986-08-08,Y,16.19,1986,8,220,0,0
15561,1986-08-09,Y,15.74,1986,8,221,1,0
15562,1986-08-10,Y,16.11,1986,8,222,0,0
15563,1986-08-11,Y,15.43,1986,8,223,0,0
15564,1986-08-12,Y,15.58,1986,8,224,0,0
15565,1986-08-13,Y,15.35,1986,8,225,0,0
15566,1986-08-14,Y,15.37,1986,8,226,1,0
15567,1986-08-15,Y,15.0,1986,8,227,0,0
15568,1986-08-16,Y,13.73,1986,8,228,0,0
15569,1986-08-17,Y,13.65,1986,8,229,0,0
15570,1986-08-18,Y,14.29,1986,8,230,0,0
15571,1986-08-19,Y,13.28,1986,8,231,1,0
15572,1986-08-20,Y,14.28,1986,8,232,0,0
15573,1986-08-21,Y,13.3,1986,8,233,0,0
15574,1986-08-22,Y,13.22,1986,8,234,0,0
15575,1986-08-23,Y,11.84,1986,8,235,0,0
15576,1986-08-24,Y,11.61,1986,8,236,1,0
15577,1986-08-25,Y,10.23,1986,8,237,0,0
15578,1986-08-26,Y,11.47,1986,8,238,0,0
15579,1986-08-27,Y,12.08,1986,8,239,0,0
15580,1986-08-28,Y,12.73,1986,8,240,0,0
15581,1986-08-29,Y,11.94,1986,8,241,1,0
15582,1986-08-30,Y,12.35,1986,8,242,0,0
15583,1986-08-31,Y,11.82,1986,8,243,0,0
15584,1986-09-01,Y,13.5,1986,9,244,0,0
15585,1986-09-02,Y,12.44,1986,9,245,0,0
15586,1986-09-03,Y,11.77,1986,9,246,1,0
15587,1986-09-04,Y,11.76,1986,9,247,0,0
15588,1986-09-05,Y,13.52,1986,9,248,0,0
15589,1986-09-06,Y,12.21,1986,9,249,0,0
15590,1986-09-07,Y,10.75,1986,9,250,0,0
15591,1986-09-08,Y,9.07,1986,9,251,0,0
15592,1986-09-09,Y,11.32,1986,9,252,0,0
15593,1986-09-10,Y,10.55,1986,9,253,0,0
15594,1986-09-11,Y,10.59,1986,9,254,0,0
15595,1986-09-12,Y,10.25,1986,9,255,0,0
15596,1986-09-13,Y,8.67,1986,9,256,0,0
15597,1986-09-14,Y,7.51,1986,9,257,0,0
15598,1986-09-15,Y,9.35,1986,9,258,0,0
15599,1986-09-16,Y,8.05,1986,9,259,0,0
15600,1986-09-17,Y,7.45,1986,9,260,0,0
15601,1986-09-18,Y,7.55,1986,9,261,0,0
15602,1986-09-19,Y,10.82,1986,9,262,0,0
15603,1986-09-20,Y,12.39,1986,9,263,0,0
15604,1986-09-21,Y,12.35,1986,9,264,0,0
15605,1986-09-22,Y,10.31,1986,9,265,0,0
15606,1986-09-23,Y,7.46,1986,9,266,0,0
15607,1986-09-24,Y,6.14,1986,9,267,0,0
15608,1986-09-25,Y,5.09,1986,9,268,0,0
15609,1986-09-26,Y,4.54,1986,9,269,0,0
15610,1986-09-27,Y,5.28,1986,9,270,0,0
15611,1986-09-28,Y,11.44,1986,9,271,0,0
15612,1986-09-29,Y,12.51,1986,9,272,0,0
15613,1986-09-30,Y,10.23,1986,9,273,0,0
15614,1986-10-01,Y,12.35,1986,10,274,0,0
15615,1986-10-02,Y,11.87,1986,10,275,1,0
15616,1986-10-03,Y,9.64,1986,10,276,0,0
15617,1986-10-04,Y,8.09,1986,10,277,0,0
15618,1986-10-05,Y,5.43,1986,10,278,0,0
15619,1986-10-06,Y,9.4,1986,10,279,0,0
15620,1986-10-07,Y,10.98,1986,10,280,0,0
15621,1986-10-08,Y,7.63,1986,10,281,0,0
15622,1986-10-09,Y,10.06,1986,10,282,0,0
15623,1986-10-10,Y,12.04,1986,10,283,0,0
15624,1986-10-11,Y,11.02,1986,10,284,0,0
15625,1986-10-12,Y,8.99,1986,10,285,0,0
15626,1986-10-13,Y,10.88,1986,10,286,0,0
15627,1986-10-14,Y,10.52,1986,10,287,0,0
15628,1986-10-15,Y,11.49,1986,10,288,0,0
15629,1986-10-16,Y,9.98,1986,10,289,0,0
15630,1986-10-17,Y,8.28,1986,10,290,0,0
15631,1986-10-18,Y,7.26,1986,10,291,0,0
15632,1986-10-19,Y,8.89,1986,10,292,0,0
15633,1986-10-20,Y,6.88,1986,10,293,0,0
15634,1986-10-21,Y,4.51,1986,10,294,0,0
15635,1986-10-22,Y,6.43,1986,10,295,0,0
15636,1986-10-23,Y,5.26,1986,10,296,0,0
15637,1986-10-24,Y,6.84,1986,10,297,0,0
15638,1986-10-25,Y,8.19,1986,10,298,0,0
15639,1986-10-26,Y,7.82,1986,10,299,0,0
15640,1986-10-27,Y,8.29,1986,10,300,0,0
15641,1986-10-28,Y,8.84,1986,10,301,0,0
15642,1986-10-29,Y,9.67,1986,10,302,0,0
15643,1986-10-30,Y,8.53,1986,10,303,0,0
15644,1986-10-31,Y,7.68,1986,10,304,0,0
15645,1986-11-01,Y,7.31,1986,11,305,0,0
15646,1986-11-02,Y,2.67,1986,11,306,0,0
15647,1986-11-03,Y,2.85,1986,11,307,0,0
15648,1986-11-04,Y,7.51,1986,11,308,0,0
15649,1986-11-05,Y,7.52,1986,11,309,0,0
15650,1986-11-06,Y,7.03,1986,11,310,0,0
15651,1986-11-07,Y,7.68,1986,11,311,0,0
15652,1986-11-08,Y,8.96,1986,11,312,0,0
15653,1986-11-09,Y,8.07,1986,11,313,0,0
15654,1986-11-10,Y,8.1,1986,11,314,0,0
15655,1986-11-11,Y,9.79,1986,11,315,0,0
15656,1986-11-12,Y,6.29,1986,11,316,0,0
15657,1986-11-13,Y,3.68,1986,11,317,0,0
15658,1986-11-14,Y,5.19,1986,11,318,0,0
15659,1986-11-15,Y,7.29,1986,11,319,0,0
15660,1986-11-16,Y,7.58,1986,11,320,0,0
15661,1986-11-17,Y,7.92,1986,11,321,0,0
15662,1986-11-18,Y,7.02,1986,11,322,0,0
15663,1986-11-19,Y,5.61,1986,11,323,0,0
15664,1986-11-20,Y,0.72,1986,11,324,0,0
15665,1986-11-21,Y,4.57,1986,11,325,0,0
15666,1986-11-22,Y,5.2,1986,11,326,0,0
15667,1986-11-23,Y,6.78,1986,11,327,0,0
15668,1986-11-24,Y,6.62,1986,11,328,0,0
15669,1986-11-25,Y,9.34,1986,11,329,0,0
15670,1986-11-26,Y,8.58,1986,11,330,0,0
15671,1986-11-27,Y,6.76,1986,11,331,0,0
15672,1986-11-28,Y,8.6,1986,11,332,0,0
15673,1986-11-29,Y,7.99,1986,11,333,0,0
15674,1986-11-30,Y,7.44,1986,11,334,0,0
15675,1986-12-01,Y,7.62,1986,12,335,0,0
15676,1986-12-02,Y,5.15,1986,12,336,0,0
15677,1986-12-03,Y,8.88,1986,12,337,0,0
15678,1986-12-04,Y,9.31,1986,12,338,0,0
15679,1986-12-05,Y,8.72,1986,12,339,0,0
15680,1986-12-06,Y,6.54,1986,12,340,0,0
15681,1986-12-07,Y,1.96,1986,12,341,0,0
15682,1986-12-08,Y,5.15,1986,12,342,0,0
15683,1986-12-09,Y,6.62,1986,12,343,0,0
15684,1986-12-10,Y,5.71,1986,12,344,0,0
15685,1986-12-11,Y,0.82,1986,12,345,0,0
15686,1986-12-12,Y,4.49,1986,12,346,0,0
15687,1986-12-13,Y,2.24,1986,12,347,0,0
15688,1986-12-14,Y,1.08,1986,12,348,0,0
15689,1986-12-15,Y,1.24,1986,12,349,0,0
15690,1986-12-16,Y,1.3,1986,12,350,0,0
15691,1986-12-17,Y,0.63,1986,12,351,0,0
15692,1986-12-18,Y,2.43,1986,12,352,0,0
15693,1986-12-19,Y,1.1,1986,12,353,0,0
15694,1986-12-20,Y,-6.09,1986,12,354,0,0
15695,1986-12-21,Y,-8.12,1986,12,355,0,0
15696,1986-12-22,Y,-7.59,1986,12,356,0,0
15697,1986-12-23,Y,-5.17,1986,12,357,0,0
15698,1986-12-24,Y,-6.04,1986,12,358,0,1
15699,1986-12-25,Y,-2.22,1986,12,359,0,0
15700,1986-12-26,Y,-2.18,1986,12,360,0,0
15701,1986-12-27,Y,-3.19,1986,12,361,0,0
15702,1986-12-28,Y,-3.08,1986,12,362,0,0
15703,1986-12-29,Y,1.78,1986,12,363,0,0
15704,1986-12-30,Y,-6.05,1986,12,364,0,0
15705,1986-12-31,Y,-4.97,1986,12,365,0,0
15706,1987-01-01,Y,-8.52,1987,1,1,0,0
15707,1987-01-02,Y,-9.66,1987,1,2,0,0
15708,1987-01-03,Y,-10.88,1987,1,3,0,1
15709,1987-01-04,Y,-11.5,1987,1,4,0,0
15710,1987-01-05,Y,-4.04,1987,1,5,0,0
15711,1987-01-06,Y,-10.01,1987,1,6,0,0
15712,1987-01-07,Y,-16.43,1987,1,7,0,0
15713,1987-01-08,Y,-5.72,1987,1,8,0,1
15714,1987-01-09,Y,-17.62,1987,1,9,0,0
15715,1987-01-10,Y,-21.7,1987,1,10,0,0
15716,1987-01-11,Y,-20.15,1987,1,11,0,0
15717,1987-01-12,Y,-19.08,1987,1,12,0,0
15718,1987-01-13,Y,-16.41,1987,1,13,0,1
15719,1987-01-14,Y,-9.99,1987,1,14,0,0
15720,1987-01-15,Y,-5.97,1987,1,15,0,0
15721,1987-01-16,Y,-6.19,1987,1,16,0,0
15722,1987-01-17,Y,-5.3,1987,1,17,0,0
15723,1987-01-18,Y,-4.5,1987,1,18,0,1
15724,1987-01-19,Y,-6.32,1987,1,19,0,0
15725,1987-01-20,Y,-4.09,1987,1,20,0,0
15726,1987-01-21,Y,-1.72,1987,1,21,0,0
15727,1987-01-22,Y,-0.75,1987,1,22,0,0
15728,1987-01-23,Y,-1.52,1987,1,23,0,1
15729,1987-01-24,Y,-3.39,1987,1,24,0,0
15730,1987-01-25,Y,1.45,1987,1,25,0,0
15731,1987-01-26,Y,-4.2,1987,1,26,0,0
15732,1987-01-27,Y,-5.57,1987,1,27,0,0
15733,1987-01-28,Y,-11.7,1987,1,28,0,0
15734,1987-01-29,Y,-15.26,1987,1,29,0,0
15735,1987-01-30,Y,-0.83,1987,1,30,0,1
15736,1987-01-31,Y,2.95,1987,1,31,0,0
15737,1987-02-01,Y,2.05,1987,2,32,0,0
15738,1987-02-02,Y,-1.65,1987,2,33,0,0
15739,1987-02-03,Y,-2.1,1987,2,34,0,0
15740,1987-02-04,Y,1.33,1987,2,35,0,0
15741,1987-02-05,Y,1.49,1987,2,36,0,0
15742,1987-02-06,Y,2.72,1987,2,37,0,0
15743,1987-02-07,Y,0.17,1987,2,38,0,0
15744,1987-02-08,Y,0.55,1987,2,39,0,0
15745,1987-02-09,Y,-0.72,1987,2,40,0,0
15746,1987-02-10,Y,1.11,1987,2,41,0,0
15747,1987-02-11,Y,1.81,1987,2,42,0,0
15748,1987-02-12,Y,0.94,1987,2,43,0,0
15749,1987-02-13,Y,0.82,1987,2,44,0,0
15750,1987-02-14,Y,0.94,1987,2,45,0,0
15751,1987-02-15,Y,-0.64,1987,2,46,0,0
15752,1987-02-16,Y,-4.65,1987,2,47,0,0
15753,1987-02-17,Y,-4.15,1987,2,48,0,0
15754,1987-02-18,Y,-5.67,1987,2,49,0,0
15755,1987-02-19,Y,-7.55,1987,2,50,0,1
15756,1987-02-20,Y,-1.5,1987,2,51,0,0
15757,1987-02-21,Y,-1.24,1987,2,52,0,0
15758,1987-02-22,Y,0.64,1987,2,53,0,0
15759,1987-02-23,Y,-4.38,1987,2,54,0,0
15760,1987-02-24,Y,-4.05,1987,2,55,0,0
15761,1987-02-25,Y,-0.77,1987,2,56,0,0
15762,1987-02-26,Y,-2.42,1987,2,57,0,0
15763,1987-02-27,Y,-3.14,1987,2,58,0,1
15764,1987-02-28,Y,-5.04,1987,2,59,0,0
15765,1987-03-01,Y,-9.27,1987,3,60,0,0
15766,1987-03-02,Y,-11.54,1987,3,61,0,0
15767,1987-03-03,Y,-11.33,1987,3,62,0,0
15768,1987-03-04,Y,-9.35,1987,3,63,0,1
15769,1987-03-05,Y,-10.13,1987,3,64,0,0
15770,1987-03-06,Y,-8.27,1987,3,65,0,0
15771,1987-03-07,Y,-5.56,1987,3,66,0,0
15772,1987-03-08,Y,-4.47,1987,3,67,0,0
15773,1987-03-09,Y,-5.1,1987,3,68,0,1
15774,1987-03-10,Y,-3.88,1987,3,69,0,0
15775,1987-03-11,Y,-3.3,1987,3,70,0,0
15776,1987-03-12,Y,-3.99,1987,3,71,0,0
15777,1987-03-13,Y,-4.11,1987,3,72,0,0
15778,1987-03-14,Y,-4.98,1987,3,73,0,1
15779,1987-03-15,Y,-2.22,1987,3,74,0,0
15780,1987-03-16,Y,-2.89,1987,3,75,0,0
15781,1987-03-17,Y,-3.34,1987,3,76,0,0
15782,1987-03-18,Y,0.52,1987,3,77,0,0
15783,1987-03-19,Y,1.58,1987,3,78,0,0
15784,1987-03-20,Y,0.85,1987,3,79,0,0
15785,1987-03-21,Y,0.81,1987,3,80,0,0
15786,1987-03-22,Y,0.39,1987,3,81,0,0
15787,1987-03-23,Y,1.1,1987,3,82,0,0
15788,1987-03-24,Y,2.23,1987,3,83,0,0
15789,1987-03-25,Y,1.7,1987,3,84,0,0
15790,1987-03-26,Y,2.1,1987,3,85,0,0
15791,1987-03-27,Y,4.48,1987,3,86,0,0
15792,1987-03-28,Y,3.3,1987,3,87,0,0
15793,1987-03-29,Y,2.33,1987,3,88,0,0
15794,1987-03-30,Y,3.44,1987,3,89,0,0
15795,1987-03-31,Y,1.39,1987,3,90,0,0
15796,1987-04-01,Y,3.18,1987,4,91,0,0
15797,1987-04-02,Y,3.84,1987,4,92,0,0
15798,1987-04-03,Y,5.48,1987,4,93,0,0
15799,1987-04-04,Y,6.1,1987,4,94,0,0
15800,1987-04-05,Y,5.43,1987,4,95,0,0
15801,1987-04-06,Y,3.74,1987,4,96,0,0
15802,1987-04-07,Y,2.72,1987,4,97,0,0
15803,1987-04-08,Y,4.34,1987,4,98,0,0
15804,1987-04-09,Y,1.15,1987,4,99,0,0
15805,1987-04-10,Y,3.18,1987,4,100,0,0
15806,1987-04-11,Y,3.27,1987,4,101,0,0
15807,1987-04-12,Y,3.07,1987,4,102,0,0
15808,1987-04-13,Y,3.62,1987,4,103,0,0
15809,1987-04-14,Y,5.15,1987,4,104,0,0
15810,1987-04-15,Y,5.62,1987,4,105,0,0
15811,1987-04-16,Y,5.48,1987,4,106,0,0
15812,1987-04-17,Y,6.08,1987,4,107,0,0
15813,1987-04-18,Y,4.36,1987,4,108,0,0
15814,1987-04-19,Y,6.35,1987,4,109,0,0
15815,1987-04-20,Y,5.96,1987,4,110,0,0
15816,1987-04-21,Y,3.6,1987,4,111,0,0
15817,1987-04-22,Y,6.74,1987,4,112,0,0
15818,1987-04-23,Y,7.72,1987,4,113,0,0
15819,1987-04-24,Y,6.72,1987,4,114,0,0
15820,1987-04-25,Y,10.04,1987,4,115,0,0
15821,1987-04-26,Y,7.45,1987,4,116,0,0
15822,1987-04-27,Y,7.98,1987,4,117,0,0
15823,1987-04-28,Y,10.31,1987,4,118,0,0
15824,1987-04-29,Y,13.95,1987,4,119,0,0
15825,1987-04-30,Y,14.44,1987,4,120,0,0
15826,1987-05-01,Y,11.17,1987,5,121,0,0
15827,1987-05-02,Y,8.1,1987,5,122,0,0
15828,1987-05-03,Y,6.34,1987,5,123,0,0
15829,1987-05-04,Y,6.74,1987,5,124,0,0
15830,1987-05-05,Y,8.04,1987,5,125,0,0
15831,1987-05-06,Y,10.68,1987,5,126,0,0
15832,1987-05-07,Y,8.31,1987,5,127,0,0
15833,1987-05-08,Y,8.04,1987,5,128,0,0
15834,1987-05-09,Y,9.82,1987,5,129,0,0
15835,1987-05-10,Y,8.49,1987,5,130,0,0
15836,1987-05-11,Y,6.83,1987,5,131,0,0
15837,1987-05-12,Y,7.12,1987,5,132,0,0
15838,1987-05-13,Y,4.9,1987,5,133,0,0
15839,1987-05-14,Y,7.38,1987,5,134,0,0
15840,1987-05-15,Y,8.99,1987,5,135,0,0
15841,1987-05-16,Y,9.07,1987,5,136,0,0
15842,1987-05-17,Y,7.93,1987,5,137,0,0
15843,1987-05-18,Y,8.87,1987,5,138,0,0
15844,1987-05-19,Y,8.96,1987,5,139,0,0
15845,1987-05-20,Y,7.54,1987,5,140,0,0
15846,1987-05-21,Y,8.51,1987,5,141,0,0
15847,1987-05-22,Y,12.88,1987,5,142,0,0
15848,1987-05-23,Y,13.87,1987,5,143,0,0
15849,1987-05-24,Y,14.73,1987,5,144,0,0
15850,1987-05-25,Y,12.07,1987,5,145,0,0
15851,1987-05-26,Y,12.13,1987,5,146,1,0
15852,1987-05-27,Y,9.7,1987,5,147,0,0
15853,1987-05-28,Y,9.04,1987,5,148,0,0
15854,1987-05-29,Y,9.74,1987,5,149,0,0
15855,1987-05-30,Y,9.7,1987,5,150,0,0
15856,1987-05-31,Y,10.78,1987,5,151,0,0
15857,1987-06-01,Y,10.35,1987,6,152,0,0
15858,1987-06-02,Y,11.02,1987,6,153,0,0
15859,1987-06-03,Y,10.55,1987,6,154,0,0
15860,1987-06-04,Y,12.02,1987,6,155,1,0
15861,1987-06-05,Y,14.0,1987,6,156,0,0
15862,1987-06-06,Y,13.82,1987,6,157,0,0
15863,1987-06-07,Y,12.48,1987,6,158,0,0
15864,1987-06-08,Y,11.74,1987,6,159,0,0
15865,1987-06-09,Y,10.53,1987,6,160,1,0
15866,1987-06-10,Y,10.93,1987,6,161,0,0
15867,1987-06-11,Y,11.8,1987,6,162,0,0
15868,1987-06-12,Y,11.6,1987,6,163,0,0
15869,1987-06-13,Y,11.27,1987,6,164,0,0
15870,1987-06-14,Y,10.02,1987,6,165,1,0
15871,1987-06-15,Y,10.96,1987,6,166,0,0
15872,1987-06-16,Y,10.18,1987,6,167,0,0
15873,1987-06-17,Y,10.21,1987,6,168,0,0
15874,1987-06-18,Y,11.13,1987,6,169,0,0
15875,1987-06-19,Y,11.57,1987,6,170,1,0
15876,1987-06-20,Y,11.02,1987,6,171,0,0
15877,1987-06-21,Y,12.44,1987,6,172,0,0
15878,1987-06-22,Y,12.04,1987,6,173,0,0
15879,1987-06-23,Y,11.92,1987,6,174,0,0
15880,1987-06-24,Y,12.42,1987,6,175,1,0
15881,1987-06-25,Y,10.99,1987,6,176,0,0
15882,1987-06-26,Y,11.55,1987,6,177,0,0
15883,1987-06-27,Y,12.07,1987,6,178,0,0
15884,1987-06-28,Y,13.85,1987,6,179,0,0
15885,1987-06-29,Y,14.29,1987,6,180,1,0
15886,1987-06-30,Y,15.9,1987,6,181,0,0
15887,1987-07-01,Y,14.62,1987,7,182,0,0
15888,1987-07-02,Y,14.28,1987,7,183,0,0
15889,1987-07-03,Y,14.07,1987,7,184,0,0
15890,1987-07-04,Y,14.78,1987,7,185,1,0
15891,1987-07-05,Y,15.62,1987,7,186,0,0
15892,1987-07-06,Y,17.72,1987,7,187,0,0
15893,1987-07-07,Y,19.53,1987,7,188,0,0
15894,1987-07-08,Y,16.32,1987,7,189,0,0
15895,1987-07-09,Y,14.48,1987,7,190,1,0
15896,1987-07-10,Y,13.68,1987,7,191,0,0
15897,1987-07-11,Y,14.22,1987,7,192,0,0
15898,1987-07-12,Y,13.05,1987,7,193,0,0
15899,1987-07-13,Y,14.48,1987,7,194,0,0
15900,1987-07-14,Y,14.74,1987,7,195,1,0
15901,1987-07-15,Y,17.64,1987,7,196,0,0
15902,1987-07-16,Y,17.44,1987,7,197,0,0
15903,1987-07-17,Y,17.82,1987,7,198,0,0
15904,1987-07-18,Y,13.59,1987,7,199,0,0
15905,1987-07-19,Y,14.0,1987,7,200,1,0
15906,1987-07-20,Y,14.58,1987,7,201,0,0
15907,1987-07-21,Y,16.32,1987,7,202,0,0
15908,1987-07-22,Y,19.81,1987,7,203,0,0
15909,1987-07-23,Y,18.93,1987,7,204,0,0
15910,1987-07-24,Y,15.44,1987,7,205,1,0
15911,1987-07-25,Y,14.21,1987,7,206,0,0
15912,1987-07-26,Y,14.32,1987,7,207,0,0
15913,1987-07-27,Y,14.53,1987,7,208,0,0
15914,1987-07-28,Y,14.4,1987,7,209,0,0
15915,1987-07-29,Y,14.76,1987,7,210,1,0
15916,1987-07-30,Y,12.78,1987,7,211,0,0
15917,1987-07-31,Y,14.55,1987,7,212,0,0
15918,1987-08-01,Y,13.47,1987,8,213,0,0
15919,1987-08-02,Y,15.35,1987,8,214,0,0
15920,1987-08-03,Y,13.57,1987,8,215,1,0
15921,1987-08-04,Y,12.38,1987,8,216,0,0
15922,1987-08-05,Y,12.55,1987,8,217,0,0
15923,1987-08-06,Y,12.5,1987,8,218,0,0
